,edad,hombre,est_sup,colegio_priv,gran_empresa,segundo_trab,ingbrut,urbano,pobre
93509,63.0,1,0,0,0,0,2508.0,1,0
93510,63.0,1,0,0,0,0,2950.4166666666665,1,0
93511,63.0,1,0,0,0,0,2760.4166666666665,1,0
93512,63.0,1,0,0,0,1,2508.0,1,0
93513,63.0,1,0,0,0,1,2950.4166666666665,1,0
93514,63.0,1,0,0,0,1,2760.4166666666665,1,0
93515,63.0,1,0,0,0,0,2508.0,1,0
93516,63.0,1,0,0,0,0,2950.4166666666665,1,0
93517,63.0,1,0,0,0,0,2760.4166666666665,1,0
93518,63.0,1,0,0,0,0,2508.0,1,0
93519,63.0,1,0,0,0,0,2950.4166666666665,1,0
93520,63.0,1,0,0,0,0,2760.4166666666665,1,0
93521,63.0,1,0,0,0,1,2508.0,1,0
93522,63.0,1,0,0,0,1,2950.4166666666665,1,0
93523,63.0,1,0,0,0,1,2760.4166666666665,1,0
93524,37.0,1,0,0,0,0,2508.0,1,0
93525,37.0,1,0,0,0,0,2950.4166666666665,1,0
93526,37.0,1,0,0,0,0,2760.4166666666665,1,0
93527,37.0,1,0,0,0,0,2508.0,1,0
93528,37.0,1,0,0,0,0,2950.4166666666665,1,0
93529,37.0,1,0,0,0,0,2760.4166666666665,1,0
93530,37.0,1,0,0,0,1,2508.0,1,0
93531,37.0,1,0,0,0,1,2950.4166666666665,1,0
93532,37.0,1,0,0,0,1,2760.4166666666665,1,0
93533,37.0,1,0,0,0,0,2508.0,1,0
93534,37.0,1,0,0,0,0,2950.4166666666665,1,0
93535,37.0,1,0,0,0,0,2760.4166666666665,1,0
93536,37.0,1,0,0,0,0,2508.0,1,0
93537,37.0,1,0,0,0,0,2950.4166666666665,1,0
93538,37.0,1,0,0,0,0,2760.4166666666665,1,0
93539,37.0,1,0,0,0,1,2508.0,1,0
93540,37.0,1,0,0,0,1,2950.4166666666665,1,0
93541,37.0,1,0,0,0,1,2760.4166666666665,1,0
93542,37.0,1,0,0,0,0,2508.0,1,0
93543,37.0,1,0,0,0,0,2950.4166666666665,1,0
93544,37.0,1,0,0,0,0,2760.4166666666665,1,0
93545,37.0,1,0,0,0,0,2508.0,1,0
93546,37.0,1,0,0,0,0,2950.4166666666665,1,0
93547,37.0,1,0,0,0,0,2760.4166666666665,1,0
93548,37.0,1,0,0,0,1,2508.0,1,0
93549,37.0,1,0,0,0,1,2950.4166666666665,1,0
93550,37.0,1,0,0,0,1,2760.4166666666665,1,0
93551,34.0,1,0,0,0,0,2508.0,1,0
93552,34.0,1,0,0,0,0,2950.4166666666665,1,0
93553,34.0,1,0,0,0,0,2760.4166666666665,1,0
93554,34.0,1,0,0,0,0,2508.0,1,0
93555,34.0,1,0,0,0,0,2950.4166666666665,1,0
93556,34.0,1,0,0,0,0,2760.4166666666665,1,0
93557,34.0,1,0,0,0,1,2508.0,1,0
93558,34.0,1,0,0,0,1,2950.4166666666665,1,0
93559,34.0,1,0,0,0,1,2760.4166666666665,1,0
93560,34.0,1,0,0,0,0,2508.0,1,0
93561,34.0,1,0,0,0,0,2950.4166666666665,1,0
93562,34.0,1,0,0,0,0,2760.4166666666665,1,0
93563,34.0,1,0,0,0,0,2508.0,1,0
93564,34.0,1,0,0,0,0,2950.4166666666665,1,0
93565,34.0,1,0,0,0,0,2760.4166666666665,1,0
93566,34.0,1,0,0,0,1,2508.0,1,0
93567,34.0,1,0,0,0,1,2950.4166666666665,1,0
93568,34.0,1,0,0,0,1,2760.4166666666665,1,0
93569,34.0,1,0,0,0,0,2508.0,1,0
93570,34.0,1,0,0,0,0,2950.4166666666665,1,0
93571,34.0,1,0,0,0,0,2760.4166666666665,1,0
93572,34.0,1,0,0,0,0,2508.0,1,0
93573,34.0,1,0,0,0,0,2950.4166666666665,1,0
93574,34.0,1,0,0,0,0,2760.4166666666665,1,0
93575,34.0,1,0,0,0,1,2508.0,1,0
93576,34.0,1,0,0,0,1,2950.4166666666665,1,0
93577,34.0,1,0,0,0,1,2760.4166666666665,1,0
93578,55.0,0,0,0,0,1,2508.0,1,0
93579,55.0,0,0,0,0,1,2950.4166666666665,1,0
93580,55.0,0,0,0,0,1,2760.4166666666665,1,0
93581,55.0,0,0,0,1,1,2508.0,1,0
93582,55.0,0,0,0,1,1,2950.4166666666665,1,0
93583,55.0,0,0,0,1,1,2760.4166666666665,1,0
93584,55.0,0,0,0,0,0,2508.0,1,0
93585,55.0,0,0,0,0,0,2950.4166666666665,1,0
93586,55.0,0,0,0,0,0,2760.4166666666665,1,0
93587,55.0,0,0,0,0,1,2508.0,1,0
93588,55.0,0,0,0,0,1,2950.4166666666665,1,0
93589,55.0,0,0,0,0,1,2760.4166666666665,1,0
93590,55.0,0,0,0,1,1,2508.0,1,0
93591,55.0,0,0,0,1,1,2950.4166666666665,1,0
93592,55.0,0,0,0,1,1,2760.4166666666665,1,0
93593,55.0,0,0,0,0,0,2508.0,1,0
93594,55.0,0,0,0,0,0,2950.4166666666665,1,0
93595,55.0,0,0,0,0,0,2760.4166666666665,1,0
93596,55.0,0,0,0,0,1,2508.0,1,0
93597,55.0,0,0,0,0,1,2950.4166666666665,1,0
93598,55.0,0,0,0,0,1,2760.4166666666665,1,0
93599,55.0,0,0,0,1,1,2508.0,1,0
93600,55.0,0,0,0,1,1,2950.4166666666665,1,0
93601,55.0,0,0,0,1,1,2760.4166666666665,1,0
93602,55.0,0,0,0,0,0,2508.0,1,0
93603,55.0,0,0,0,0,0,2950.4166666666665,1,0
93604,55.0,0,0,0,0,0,2760.4166666666665,1,0
93605,38.0,0,0,0,0,1,2508.0,1,0
93606,38.0,0,0,0,0,1,2950.4166666666665,1,0
93607,38.0,0,0,0,0,1,2760.4166666666665,1,0
93608,38.0,0,0,0,1,1,2508.0,1,0
93609,38.0,0,0,0,1,1,2950.4166666666665,1,0
93610,38.0,0,0,0,1,1,2760.4166666666665,1,0
93611,38.0,0,0,0,0,0,2508.0,1,0
93612,38.0,0,0,0,0,0,2950.4166666666665,1,0
93613,38.0,0,0,0,0,0,2760.4166666666665,1,0
93614,38.0,0,0,0,0,1,2508.0,1,0
93615,38.0,0,0,0,0,1,2950.4166666666665,1,0
93616,38.0,0,0,0,0,1,2760.4166666666665,1,0
93617,38.0,0,0,0,1,1,2508.0,1,0
93618,38.0,0,0,0,1,1,2950.4166666666665,1,0
93619,38.0,0,0,0,1,1,2760.4166666666665,1,0
93620,38.0,0,0,0,0,0,2508.0,1,0
93621,38.0,0,0,0,0,0,2950.4166666666665,1,0
93622,38.0,0,0,0,0,0,2760.4166666666665,1,0
93623,38.0,0,0,0,0,1,2508.0,1,0
93624,38.0,0,0,0,0,1,2950.4166666666665,1,0
93625,38.0,0,0,0,0,1,2760.4166666666665,1,0
93626,38.0,0,0,0,1,1,2508.0,1,0
93627,38.0,0,0,0,1,1,2950.4166666666665,1,0
93628,38.0,0,0,0,1,1,2760.4166666666665,1,0
93629,38.0,0,0,0,0,0,2508.0,1,0
93630,38.0,0,0,0,0,0,2950.4166666666665,1,0
93631,38.0,0,0,0,0,0,2760.4166666666665,1,0
93632,33.0,0,0,0,0,1,2508.0,1,0
93633,33.0,0,0,0,0,1,2950.4166666666665,1,0
93634,33.0,0,0,0,0,1,2760.4166666666665,1,0
93635,33.0,0,0,0,1,1,2508.0,1,0
93636,33.0,0,0,0,1,1,2950.4166666666665,1,0
93637,33.0,0,0,0,1,1,2760.4166666666665,1,0
93638,33.0,0,0,0,0,0,2508.0,1,0
93639,33.0,0,0,0,0,0,2950.4166666666665,1,0
93640,33.0,0,0,0,0,0,2760.4166666666665,1,0
93641,33.0,0,0,0,0,1,2508.0,1,0
93642,33.0,0,0,0,0,1,2950.4166666666665,1,0
93643,33.0,0,0,0,0,1,2760.4166666666665,1,0
93644,33.0,0,0,0,1,1,2508.0,1,0
93645,33.0,0,0,0,1,1,2950.4166666666665,1,0
93646,33.0,0,0,0,1,1,2760.4166666666665,1,0
93647,33.0,0,0,0,0,0,2508.0,1,0
93648,33.0,0,0,0,0,0,2950.4166666666665,1,0
93649,33.0,0,0,0,0,0,2760.4166666666665,1,0
93650,33.0,0,0,0,0,1,2508.0,1,0
93651,33.0,0,0,0,0,1,2950.4166666666665,1,0
93652,33.0,0,0,0,0,1,2760.4166666666665,1,0
93653,33.0,0,0,0,1,1,2508.0,1,0
93654,33.0,0,0,0,1,1,2950.4166666666665,1,0
93655,33.0,0,0,0,1,1,2760.4166666666665,1,0
93656,33.0,0,0,0,0,0,2508.0,1,0
93657,33.0,0,0,0,0,0,2950.4166666666665,1,0
93658,33.0,0,0,0,0,0,2760.4166666666665,1,0
93659,18.0,0,0,0,0,0,2508.0,1,0
93660,18.0,0,0,0,0,0,2950.4166666666665,1,0
93661,18.0,0,0,0,0,0,2760.4166666666665,1,0
93662,18.0,0,0,0,0,0,2508.0,1,0
93663,18.0,0,0,0,0,0,2950.4166666666665,1,0
93664,18.0,0,0,0,0,0,2760.4166666666665,1,0
93665,12.0,1,0,0,0,0,2508.0,1,0
93666,12.0,1,0,0,0,0,2950.4166666666665,1,0
93667,12.0,1,0,0,0,0,2760.4166666666665,1,0
93668,12.0,1,0,0,0,0,2508.0,1,0
93669,12.0,1,0,0,0,0,2950.4166666666665,1,0
93670,12.0,1,0,0,0,0,2760.4166666666665,1,0
93683,59.0,0,0,0,1,0,9796.333333333334,1,0
93684,32.0,1,1,1,1,0,9796.333333333334,1,0
93685,34.0,0,0,1,1,0,9796.333333333334,1,0
93686,36.0,1,0,0,1,0,9796.333333333334,1,0
93689,60.0,0,1,0,1,0,5225.837890625,1,0
93692,38.0,0,1,1,1,0,5225.837890625,1,0
93694,26.0,0,0,0,1,1,5225.837890625,1,0
93696,29.0,1,0,0,0,0,2226.25,1,1
93697,24.0,0,0,0,0,0,2226.25,1,1
93698,35.0,0,0,0,1,0,2111.8333333333335,1,0
93699,88.0,0,1,0,0,0,3139.5,1,0
93700,88.0,0,1,0,0,0,1042.5833333333333,1,0
93701,88.0,0,1,0,0,0,754.0833333333334,1,0
93702,88.0,0,1,0,0,0,3139.5,1,0
93703,88.0,0,1,0,0,0,1042.5833333333333,1,0
93704,88.0,0,1,0,0,0,754.0833333333334,1,0
93705,88.0,0,1,0,0,0,3139.5,1,0
93706,88.0,0,1,0,0,0,1042.5833333333333,1,0
93707,88.0,0,1,0,0,0,754.0833333333334,1,0
93708,88.0,0,0,0,0,0,3139.5,1,0
93709,88.0,0,0,0,0,0,1042.5833333333333,1,0
93710,88.0,0,0,0,0,0,754.0833333333334,1,0
93711,88.0,0,0,0,0,0,3139.5,1,0
93712,88.0,0,0,0,0,0,1042.5833333333333,1,0
93713,88.0,0,0,0,0,0,754.0833333333334,1,0
93714,88.0,0,0,0,0,0,3139.5,1,0
93715,88.0,0,0,0,0,0,1042.5833333333333,1,0
93716,88.0,0,0,0,0,0,754.0833333333334,1,0
93717,88.0,0,0,0,0,0,3139.5,1,0
93718,88.0,0,0,0,0,0,1042.5833333333333,1,0
93719,88.0,0,0,0,0,0,754.0833333333334,1,0
93720,88.0,0,0,0,0,0,3139.5,1,0
93721,88.0,0,0,0,0,0,1042.5833333333333,1,0
93722,88.0,0,0,0,0,0,754.0833333333334,1,0
93723,88.0,0,0,0,0,0,3139.5,1,0
93724,88.0,0,0,0,0,0,1042.5833333333333,1,0
93725,88.0,0,0,0,0,0,754.0833333333334,1,0
93726,67.0,1,1,0,0,0,3139.5,1,0
93727,67.0,1,1,0,0,0,1042.5833333333333,1,0
93728,67.0,1,1,0,0,0,754.0833333333334,1,0
93729,67.0,1,1,0,0,0,3139.5,1,0
93730,67.0,1,1,0,0,0,1042.5833333333333,1,0
93731,67.0,1,1,0,0,0,754.0833333333334,1,0
93732,67.0,1,1,0,0,0,3139.5,1,0
93733,67.0,1,1,0,0,0,1042.5833333333333,1,0
93734,67.0,1,1,0,0,0,754.0833333333334,1,0
93735,67.0,1,0,0,0,0,3139.5,1,0
93736,67.0,1,0,0,0,0,1042.5833333333333,1,0
93737,67.0,1,0,0,0,0,754.0833333333334,1,0
93738,67.0,1,0,0,0,0,3139.5,1,0
93739,67.0,1,0,0,0,0,1042.5833333333333,1,0
93740,67.0,1,0,0,0,0,754.0833333333334,1,0
93741,67.0,1,0,0,0,0,3139.5,1,0
93742,67.0,1,0,0,0,0,1042.5833333333333,1,0
93743,67.0,1,0,0,0,0,754.0833333333334,1,0
93744,67.0,1,0,0,0,0,3139.5,1,0
93745,67.0,1,0,0,0,0,1042.5833333333333,1,0
93746,67.0,1,0,0,0,0,754.0833333333334,1,0
93747,67.0,1,0,0,0,0,3139.5,1,0
93748,67.0,1,0,0,0,0,1042.5833333333333,1,0
93749,67.0,1,0,0,0,0,754.0833333333334,1,0
93750,67.0,1,0,0,0,0,3139.5,1,0
93751,67.0,1,0,0,0,0,1042.5833333333333,1,0
93752,67.0,1,0,0,0,0,754.0833333333334,1,0
93753,61.0,1,1,0,0,0,3139.5,1,0
93754,61.0,1,1,0,0,0,1042.5833333333333,1,0
93755,61.0,1,1,0,0,0,754.0833333333334,1,0
93756,61.0,1,1,0,0,0,3139.5,1,0
93757,61.0,1,1,0,0,0,1042.5833333333333,1,0
93758,61.0,1,1,0,0,0,754.0833333333334,1,0
93759,61.0,1,1,0,0,0,3139.5,1,0
93760,61.0,1,1,0,0,0,1042.5833333333333,1,0
93761,61.0,1,1,0,0,0,754.0833333333334,1,0
93762,61.0,1,0,0,0,0,3139.5,1,0
93763,61.0,1,0,0,0,0,1042.5833333333333,1,0
93764,61.0,1,0,0,0,0,754.0833333333334,1,0
93765,61.0,1,0,0,0,0,3139.5,1,0
93766,61.0,1,0,0,0,0,1042.5833333333333,1,0
93767,61.0,1,0,0,0,0,754.0833333333334,1,0
93768,61.0,1,0,0,0,0,3139.5,1,0
93769,61.0,1,0,0,0,0,1042.5833333333333,1,0
93770,61.0,1,0,0,0,0,754.0833333333334,1,0
93771,61.0,1,0,0,0,0,3139.5,1,0
93772,61.0,1,0,0,0,0,1042.5833333333333,1,0
93773,61.0,1,0,0,0,0,754.0833333333334,1,0
93774,61.0,1,0,0,0,0,3139.5,1,0
93775,61.0,1,0,0,0,0,1042.5833333333333,1,0
93776,61.0,1,0,0,0,0,754.0833333333334,1,0
93777,61.0,1,0,0,0,0,3139.5,1,0
93778,61.0,1,0,0,0,0,1042.5833333333333,1,0
93779,61.0,1,0,0,0,0,754.0833333333334,1,0
93792,44.0,0,1,0,0,0,3139.5,1,0
93793,44.0,0,1,0,0,0,1042.5833333333333,1,0
93794,44.0,0,1,0,0,0,754.0833333333334,1,0
93795,20.0,0,0,0,0,0,3139.5,1,0
93796,20.0,0,0,0,0,0,1042.5833333333333,1,0
93797,20.0,0,0,0,0,0,754.0833333333334,1,0
93799,47.0,1,0,0,1,0,4381.0,1,0
93800,36.0,0,0,0,1,0,4381.0,1,0
93802,24.0,1,0,0,0,0,4381.0,1,0
93804,44.0,1,1,0,1,1,4460.236979166667,1,0
93805,46.0,0,1,1,1,1,4460.236979166667,1,0
93806,17.0,1,0,1,0,0,4460.236979166667,1,0
93810,66.0,1,0,0,0,1,6772.416666666667,1,0
93811,66.0,1,0,0,0,1,3451.0,1,0
93812,66.0,1,0,0,0,1,2430.6666666666665,1,0
93813,66.0,1,0,0,1,0,6772.416666666667,1,0
93814,66.0,1,0,0,1,0,3451.0,1,0
93815,66.0,1,0,0,1,0,2430.6666666666665,1,0
93819,66.0,1,0,0,0,1,6772.416666666667,1,0
93820,66.0,1,0,0,0,1,3451.0,1,0
93821,66.0,1,0,0,0,1,2430.6666666666665,1,0
93822,66.0,1,0,0,1,0,6772.416666666667,1,0
93823,66.0,1,0,0,1,0,3451.0,1,0
93824,66.0,1,0,0,1,0,2430.6666666666665,1,0
93828,66.0,1,0,0,0,1,6772.416666666667,1,0
93829,66.0,1,0,0,0,1,3451.0,1,0
93830,66.0,1,0,0,0,1,2430.6666666666665,1,0
93831,66.0,1,0,0,1,0,6772.416666666667,1,0
93832,66.0,1,0,0,1,0,3451.0,1,0
93833,66.0,1,0,0,1,0,2430.6666666666665,1,0
93837,41.0,1,0,0,0,1,6772.416666666667,1,0
93838,41.0,1,0,0,0,1,3451.0,1,0
93839,41.0,1,0,0,0,1,2430.6666666666665,1,0
93840,41.0,1,0,0,1,0,6772.416666666667,1,0
93841,41.0,1,0,0,1,0,3451.0,1,0
93842,41.0,1,0,0,1,0,2430.6666666666665,1,0
93846,41.0,1,0,0,0,1,6772.416666666667,1,0
93847,41.0,1,0,0,0,1,3451.0,1,0
93848,41.0,1,0,0,0,1,2430.6666666666665,1,0
93849,41.0,1,0,0,1,0,6772.416666666667,1,0
93850,41.0,1,0,0,1,0,3451.0,1,0
93851,41.0,1,0,0,1,0,2430.6666666666665,1,0
93855,41.0,1,0,0,0,1,6772.416666666667,1,0
93856,41.0,1,0,0,0,1,3451.0,1,0
93857,41.0,1,0,0,0,1,2430.6666666666665,1,0
93858,41.0,1,0,0,1,0,6772.416666666667,1,0
93859,41.0,1,0,0,1,0,3451.0,1,0
93860,41.0,1,0,0,1,0,2430.6666666666665,1,0
93864,34.0,1,0,0,0,1,6772.416666666667,1,0
93865,34.0,1,0,0,0,1,3451.0,1,0
93866,34.0,1,0,0,0,1,2430.6666666666665,1,0
93867,34.0,1,0,0,1,0,6772.416666666667,1,0
93868,34.0,1,0,0,1,0,3451.0,1,0
93869,34.0,1,0,0,1,0,2430.6666666666665,1,0
93873,34.0,1,0,0,0,1,6772.416666666667,1,0
93874,34.0,1,0,0,0,1,3451.0,1,0
93875,34.0,1,0,0,0,1,2430.6666666666665,1,0
93876,34.0,1,0,0,1,0,6772.416666666667,1,0
93877,34.0,1,0,0,1,0,3451.0,1,0
93878,34.0,1,0,0,1,0,2430.6666666666665,1,0
93882,34.0,1,0,0,0,1,6772.416666666667,1,0
93883,34.0,1,0,0,0,1,3451.0,1,0
93884,34.0,1,0,0,0,1,2430.6666666666665,1,0
93885,34.0,1,0,0,1,0,6772.416666666667,1,0
93886,34.0,1,0,0,1,0,3451.0,1,0
93887,34.0,1,0,0,1,0,2430.6666666666665,1,0
93888,42.0,0,1,1,0,0,6772.416666666667,1,0
93889,42.0,0,1,1,0,0,3451.0,1,0
93890,42.0,0,1,1,0,0,2430.6666666666665,1,0
93891,42.0,0,1,1,1,1,6772.416666666667,1,0
93892,42.0,0,1,1,1,1,3451.0,1,0
93893,42.0,0,1,1,1,1,2430.6666666666665,1,0
93894,42.0,0,1,1,0,1,6772.416666666667,1,0
93895,42.0,0,1,1,0,1,3451.0,1,0
93896,42.0,0,1,1,0,1,2430.6666666666665,1,0
93897,42.0,0,0,0,0,0,6772.416666666667,1,0
93898,42.0,0,0,0,0,0,3451.0,1,0
93899,42.0,0,0,0,0,0,2430.6666666666665,1,0
93900,42.0,0,0,0,1,1,6772.416666666667,1,0
93901,42.0,0,0,0,1,1,3451.0,1,0
93902,42.0,0,0,0,1,1,2430.6666666666665,1,0
93903,42.0,0,0,0,0,1,6772.416666666667,1,0
93904,42.0,0,0,0,0,1,3451.0,1,0
93905,42.0,0,0,0,0,1,2430.6666666666665,1,0
93906,42.0,0,0,1,0,0,6772.416666666667,1,0
93907,42.0,0,0,1,0,0,3451.0,1,0
93908,42.0,0,0,1,0,0,2430.6666666666665,1,0
93909,42.0,0,0,1,1,1,6772.416666666667,1,0
93910,42.0,0,0,1,1,1,3451.0,1,0
93911,42.0,0,0,1,1,1,2430.6666666666665,1,0
93912,42.0,0,0,1,0,1,6772.416666666667,1,0
93913,42.0,0,0,1,0,1,3451.0,1,0
93914,42.0,0,0,1,0,1,2430.6666666666665,1,0
93915,43.0,0,1,1,0,0,6772.416666666667,1,0
93916,43.0,0,1,1,0,0,3451.0,1,0
93917,43.0,0,1,1,0,0,2430.6666666666665,1,0
93918,43.0,0,1,1,1,1,6772.416666666667,1,0
93919,43.0,0,1,1,1,1,3451.0,1,0
93920,43.0,0,1,1,1,1,2430.6666666666665,1,0
93921,43.0,0,1,1,0,1,6772.416666666667,1,0
93922,43.0,0,1,1,0,1,3451.0,1,0
93923,43.0,0,1,1,0,1,2430.6666666666665,1,0
93924,43.0,0,0,0,0,0,6772.416666666667,1,0
93925,43.0,0,0,0,0,0,3451.0,1,0
93926,43.0,0,0,0,0,0,2430.6666666666665,1,0
93927,43.0,0,0,0,1,1,6772.416666666667,1,0
93928,43.0,0,0,0,1,1,3451.0,1,0
93929,43.0,0,0,0,1,1,2430.6666666666665,1,0
93930,43.0,0,0,0,0,1,6772.416666666667,1,0
93931,43.0,0,0,0,0,1,3451.0,1,0
93932,43.0,0,0,0,0,1,2430.6666666666665,1,0
93933,43.0,0,0,1,0,0,6772.416666666667,1,0
93934,43.0,0,0,1,0,0,3451.0,1,0
93935,43.0,0,0,1,0,0,2430.6666666666665,1,0
93936,43.0,0,0,1,1,1,6772.416666666667,1,0
93937,43.0,0,0,1,1,1,3451.0,1,0
93938,43.0,0,0,1,1,1,2430.6666666666665,1,0
93939,43.0,0,0,1,0,1,6772.416666666667,1,0
93940,43.0,0,0,1,0,1,3451.0,1,0
93941,43.0,0,0,1,0,1,2430.6666666666665,1,0
93942,30.0,0,1,1,0,0,6772.416666666667,1,0
93943,30.0,0,1,1,0,0,3451.0,1,0
93944,30.0,0,1,1,0,0,2430.6666666666665,1,0
93945,30.0,0,1,1,1,1,6772.416666666667,1,0
93946,30.0,0,1,1,1,1,3451.0,1,0
93947,30.0,0,1,1,1,1,2430.6666666666665,1,0
93948,30.0,0,1,1,0,1,6772.416666666667,1,0
93949,30.0,0,1,1,0,1,3451.0,1,0
93950,30.0,0,1,1,0,1,2430.6666666666665,1,0
93951,30.0,0,0,0,0,0,6772.416666666667,1,0
93952,30.0,0,0,0,0,0,3451.0,1,0
93953,30.0,0,0,0,0,0,2430.6666666666665,1,0
93954,30.0,0,0,0,1,1,6772.416666666667,1,0
93955,30.0,0,0,0,1,1,3451.0,1,0
93956,30.0,0,0,0,1,1,2430.6666666666665,1,0
93957,30.0,0,0,0,0,1,6772.416666666667,1,0
93958,30.0,0,0,0,0,1,3451.0,1,0
93959,30.0,0,0,0,0,1,2430.6666666666665,1,0
93960,30.0,0,0,1,0,0,6772.416666666667,1,0
93961,30.0,0,0,1,0,0,3451.0,1,0
93962,30.0,0,0,1,0,0,2430.6666666666665,1,0
93963,30.0,0,0,1,1,1,6772.416666666667,1,0
93964,30.0,0,0,1,1,1,3451.0,1,0
93965,30.0,0,0,1,1,1,2430.6666666666665,1,0
93966,30.0,0,0,1,0,1,6772.416666666667,1,0
93967,30.0,0,0,1,0,1,3451.0,1,0
93968,30.0,0,0,1,0,1,2430.6666666666665,1,0
93969,46.0,1,1,0,1,0,6772.416666666667,1,0
93970,46.0,1,1,0,1,0,3451.0,1,0
93971,46.0,1,1,0,1,0,2430.6666666666665,1,0
93975,46.0,1,0,0,1,0,6772.416666666667,1,0
93976,46.0,1,0,0,1,0,3451.0,1,0
93977,46.0,1,0,0,1,0,2430.6666666666665,1,0
93981,46.0,1,0,0,1,0,6772.416666666667,1,0
93982,46.0,1,0,0,1,0,3451.0,1,0
93983,46.0,1,0,0,1,0,2430.6666666666665,1,0
93987,14.0,1,1,0,1,0,6772.416666666667,1,0
93988,14.0,1,1,0,1,0,3451.0,1,0
93989,14.0,1,1,0,1,0,2430.6666666666665,1,0
93993,14.0,1,0,0,1,0,6772.416666666667,1,0
93994,14.0,1,0,0,1,0,3451.0,1,0
93995,14.0,1,0,0,1,0,2430.6666666666665,1,0
93999,14.0,1,0,0,1,0,6772.416666666667,1,0
94000,14.0,1,0,0,1,0,3451.0,1,0
94001,14.0,1,0,0,1,0,2430.6666666666665,1,0
94023,26.0,1,0,0,0,0,6772.416666666667,1,0
94024,26.0,1,0,0,0,0,3451.0,1,0
94025,26.0,1,0,0,0,0,2430.6666666666665,1,0
94026,26.0,1,0,0,0,0,6772.416666666667,1,0
94027,26.0,1,0,0,0,0,3451.0,1,0
94028,26.0,1,0,0,0,0,2430.6666666666665,1,0
94032,12.0,1,0,0,0,0,6772.416666666667,1,0
94033,12.0,1,0,0,0,0,3451.0,1,0
94034,12.0,1,0,0,0,0,2430.6666666666665,1,0
94035,12.0,1,0,0,0,0,6772.416666666667,1,0
94036,12.0,1,0,0,0,0,3451.0,1,0
94037,12.0,1,0,0,0,0,2430.6666666666665,1,0
94062,20.0,0,0,0,0,0,6772.416666666667,1,0
94063,20.0,0,0,0,0,0,3451.0,1,0
94064,20.0,0,0,0,0,0,2430.6666666666665,1,0
94065,38.0,0,0,0,0,0,6772.416666666667,1,0
94066,38.0,0,0,0,0,0,3451.0,1,0
94067,38.0,0,0,0,0,0,2430.6666666666665,1,0
94068,63.0,1,1,0,0,1,7310.166666666667,1,0
94069,41.0,0,0,0,0,0,7310.166666666667,1,0
94070,24.0,0,0,1,0,0,7310.166666666667,1,0
94071,23.0,1,0,0,0,0,7310.166666666667,1,0
94073,69.0,0,0,0,0,0,3895.4166666666665,1,0
94075,19.0,0,0,1,0,0,3895.4166666666665,1,0
94076,72.0,1,0,0,0,0,4777.25,1,0
94077,36.0,1,1,1,0,0,6673.583333333333,1,0
94078,34.0,0,1,0,1,1,6673.583333333333,1,0
94081,44.0,0,0,0,0,0,5234.75,1,0
94084,45.0,1,1,0,0,0,8974.666666666666,1,0
94085,44.0,0,1,1,1,0,4759.0,1,0
94086,18.0,0,0,1,0,0,4759.0,1,0
94087,35.0,1,1,0,0,1,1254.4166666666667,1,0
94089,38.0,1,1,1,1,0,11164.0,1,0
94091,21.0,1,0,1,0,0,11164.0,1,0
94093,46.0,1,0,0,1,0,1281.8333333333333,1,1
94096,33.0,1,1,0,0,1,2460.3333333333335,1,0
94098,28.0,1,0,0,0,1,2191.25,1,0
94099,22.0,0,0,0,0,1,2191.25,1,0
94100,17.0,1,0,0,0,1,2191.25,1,0
94101,19.0,0,0,0,0,1,2191.25,1,0
94102,52.0,1,0,0,0,0,282.1666666666667,1,0
94103,57.0,0,0,0,0,1,2735.5,1,0
94104,57.0,1,0,0,1,0,2735.5,1,0
94106,36.0,0,0,0,1,1,2735.5,1,0
94108,60.0,1,0,0,0,0,1671.3333333333333,1,0
94111,63.0,1,0,0,0,0,4607.5,1,0
94112,39.0,0,0,0,0,0,4607.5,1,0
94113,50.0,0,0,0,0,0,3950.7451171875,1,0
94114,28.0,1,1,1,0,0,3950.7451171875,1,0
94115,32.0,1,0,0,0,0,3950.7451171875,1,0
94116,29.0,0,1,0,0,0,3950.7451171875,1,0
94117,65.0,1,0,0,0,0,2061.75,1,0
94118,60.0,0,0,0,0,0,2061.75,1,0
94119,78.0,1,0,0,0,0,6346.706380208333,1,0
94120,62.0,0,0,0,0,0,6346.706380208333,1,0
94121,32.0,1,0,0,1,1,6346.706380208333,1,0
94122,38.0,1,1,0,1,0,4883.0,1,0
94123,33.0,0,0,0,1,0,4883.0,1,0
94131,87.0,1,1,0,1,0,256.9166666666667,1,1
94132,87.0,1,1,0,1,0,1470.4166666666667,1,1
94139,35.0,1,1,0,1,0,256.9166666666667,1,1
94140,35.0,1,1,0,1,0,1470.4166666666667,1,1
94147,76.0,0,0,0,0,0,256.9166666666667,1,1
94148,76.0,0,0,0,0,0,1470.4166666666667,1,1
94155,31.0,0,0,0,0,0,256.9166666666667,1,1
94156,31.0,0,0,0,0,0,1470.4166666666667,1,1
94173,27.0,1,0,0,0,0,809.8333333333334,1,1
94174,19.0,0,0,0,0,0,809.8333333333334,1,1
94176,50.0,1,1,0,1,1,9601.916666666666,1,0
94177,36.0,0,0,0,0,0,9601.916666666666,1,0
94178,47.0,1,0,0,1,0,2357.5,1,0
94179,44.0,0,0,0,0,0,2357.5,1,0
94180,26.0,1,0,0,0,0,2357.5,1,0
